ID,CharName,Gender,HairColor,Tags,Description,url,MAL_ID
34919,Sayako KUWAHARA,Female,Red,"HighSchoolStudents,MartialArtists,Teenagers,Writers","Much to her annoyance, Sayako is often mistaken for a guy because of her unusually tall height. However, she is extremely flippant and just can't decide on what she wants from life. Although she is close friends with Kirino and ends up in the kendo club because of her, Sayako often threatens to quit when things don't go her way.",https://www.anime-planet.com/characters/sayako-kuwahara,2986.0
28055,Barbarossa,Male,Black,"Pirates,Adults,FacialHair,BreathtakingBeards,Hats","Captain of the Barbar Pirates, Barbarossa traverses the deserts in a special pirate ship. He isn’t the most powerful man, but he has a good sense of humour and enjoys playing pranks.",https://www.anime-planet.com/characters/barbarossa,21.0
12254,Patchouli KNOWLEDGE,Female,Purple,"MagicUsers,Hats,HairRibbons,Bookworms",Unknown,https://www.anime-planet.com/characters/patchouli-knowledge,9874.0
1491,Jura Basil ELDEN,Female,Blonde,"Adults,BigEgo,MechaPilots,SpacePirates",Unknown,https://www.anime-planet.com/characters/jura-basil-elden,180.0
8947,Kyousuke MUNAKATA,Male,Blonde,"Adults,SingleParents,Smokers,Seme,LGBT+",Unknown,https://www.anime-planet.com/characters/kyousuke-munakata,746.0
23391,Kasumi SHINOMIYA,Female,Purple,"HairAntenna,MiddleSchoolStudents,Ponytail,Teenagers",Unknown,https://www.anime-planet.com/characters/kasumi-shinomiya,14811.0
15385,Karin HANAZONO,Female,Blonde,"MagicalGirl,Pigtails,Teenagers",Unknown,https://www.anime-planet.com/characters/karin-hanazono,1808.0
4814,Wam,Male,Grey,"Gunslingers,Hats,Piercings",Unknown,https://www.anime-planet.com/characters/wam,35120.0
11570,Kuno,Female,Blonde,"Aliens,Crybabies,GeneticallyEngineered,Shy",Unknown,https://www.anime-planet.com/characters/kuno,4063.0
20181,Ronie ARABEL,Female,Brown,"Nobility,Pigtails,SwordFighters,Teenagers",Unknown,https://www.anime-planet.com/characters/ronie-arabel,36474.0
7577,Takuma HIROSE,Male,Brown,"Blind,Disabled,MiddleSchoolStudents,Teenagers,TransferStudents,Wealthy",Unknown,https://www.anime-planet.com/characters/takuma-hirose,3299.0
28809,Stalker Man,Male,Brown,Perverted,Unknown,https://www.anime-planet.com/characters/stalker-man,4224.0
28487,Gold Lion Shiki,Male,Blonde,"Adults,Airheads,Dark-skinned,FacialHair,Pirates,Ruthless,Smokers,Superpowers","As the only man in history to escape from Impel Down, Gold Lion Shiki is a notorious pirate, and one of the few to survive from the time of Gol D. Roger . He harnesses the power of the Fluffy Fluffy fruit, which allows him to control and negate the gravitational pull of any inanimate object he touches. Though Shiki often has a habit of seeming flaky by mistaking objects and people for something else, he is particularly ruthless when it comes to his crewmates, often disposing of them when they disappoint him or simply abandoning them to a storm in order to save himself.",https://www.anime-planet.com/characters/gold-lion-shiki,21.0
6812,Sayori MIZUSHIMA,Female,Green,"Glasses,MiddleSchoolStudents,Pigtails,RosyCheeks,StudentCouncil,Teenagers",Unknown,https://www.anime-planet.com/characters/sayori-mizushima,16353.0
28230,Carol MASTERSON,Female,Blonde,"Children,Hot-Headed,HairRibbons","Carol is a young girl who cares a lot about her father, Daddy Masterson . Despite her prim and cute appearance, she can be quite harsh and even rude at times if people try to get in her way.",https://www.anime-planet.com/characters/carol-masterson,21.0
12018,Ruka ASATO,Female,Brown,"VideoGamers,RosyCheeks,MiddleSchoolStudents",Unknown,https://www.anime-planet.com/characters/ruka-asato,11759.0
17888,Lamies,Male,Grey,"Canes,FacialHair,Gloves,Hats,MagicUsers",Unknown,https://www.anime-planet.com/characters/lamies,355.0
6846,Mayuta,Male,Brown,"Dreadlocks,Sunglasses,Tattoos",Unknown,https://www.anime-planet.com/characters/mayuta,35120.0
12489,Chen Guo,Female,Brown,"VideoGamers,Ponytail,Hot-Headed,Adults",Unknown,https://www.anime-planet.com/characters/chen-guo,33926.0
29713,Glen MACKENZIE,Male,White,"Elderly,FacialHair",Unknown,https://www.anime-planet.com/characters/glen-mackenzie,10087.0
12916,Michitaka,Male,Brown,"PersoninaStrangeWorld,FacialHair,VideoGamers,GuildMasters",Unknown,https://www.anime-planet.com/characters/michitaka,17265.0
7524,Kosuke NIWA,Male,Black,"Clumsy,Adults",Unknown,https://www.anime-planet.com/characters/kosuke-niwa,61.0
14368,Amazoness,Female,Blonde,"Muscular,AbnormallyTall,Crowns",Unknown,https://www.anime-planet.com/characters/amazoness,7647.0
3474,Arbitro,Male,Blonde,"Masks,Perverted,Adults",Unknown,https://www.anime-planet.com/characters/arbitro,8449.0
1948,Chieri SONO,Female,Blue,"Idols,Teenagers,Wealthy",Unknown,https://www.anime-planet.com/characters/chieri-sono,12149.0
11726,Twinkle Maria MURDOCK,Female,Brown,Adults,Unknown,https://www.anime-planet.com/characters/twinkle-maria-murdock,1.0
13157,Ena KOMIYA,Female,Brown,"HighSchoolStudents,Photographers,Teenagers",Unknown,https://www.anime-planet.com/characters/ena-komiya,35639.0
30885,Great Demon Lord,Male,Green,"DemonKings,Demons,Helmets,Royalty",Unknown,https://www.anime-planet.com/characters/great-demon-lord,9513.0
25736,Youka NAZE,Female,Blue,"Bandages,HighSchoolStudents,Scientists,Teenagers",Unknown,https://www.anime-planet.com/characters/youka-naze,11761.0
5665,Constance RAVEAU,Female,Brown,"Adults,Tattoos",Unknown,https://www.anime-planet.com/characters/constance-raveau,25183.0
13989,Kousuke UTSUMI,Male,Black,"Glasses,HighSchoolStudents,MagicUsers,Perverted,Photographers",Unknown,https://www.anime-planet.com/characters/kousuke-utsumi,1691.0
2973,Tsui-Ling,Female,Brown,Unknown,Unknown,https://www.anime-planet.com/characters/tsui-ling,1691.0
8985,Kazuki SHIKIMORI,Male,Brown,"MagicUsers,Teenagers",Unknown,https://www.anime-planet.com/characters/kazuki-shikimori,193.0
29505,Zagan,Male,White,"PointyEars,Genies,Muscular",Unknown,https://www.anime-planet.com/characters/zagan,14513.0
1585,Yuuta,Male,Purple,Undead,Unknown,https://www.anime-planet.com/characters/yuuta-zombie-loan,2404.0
33374,Nahoya KAWATA,Male,Brown,"Twins,Delinquents,Bikers",Unknown,https://www.anime-planet.com/characters/nahoya-kawata,42249.0
24565,Ai KITORA,Female,Black,"ExoticEyes,Teenagers,MiddleSchoolStudents,Gunslingers",Unknown,https://www.anime-planet.com/characters/ai-kitora,24405.0
13026,Kirakisho,Female,White,EyePatches,Unknown,https://www.anime-planet.com/characters/kirakishou,65.0
23850,Shiryuu CHOUUN,Female,Grey,"ClosedEyes,HighSchoolStudents,MartialArtists,SwordFighters,Teenagers","Presumed to be the secret weapon of Seito high, Chou-un is a mysterious and very powerful toushi. Easily ranked as an A-class fighter, she weilds a sword to quickly dispatch of her enemies. Protecting Gentoku, Chou-un is actually very laid back, preferring to talk over problems than shedding blood.",https://www.anime-planet.com/characters/shiryuu-chouun,1956.0
11772,Heinkel WOLFE,Female,Blonde,"Smokers,Adults",Unknown,https://www.anime-planet.com/characters/heinkel-wolfe,777.0
17623,Satou's Aunt,Female,Purple,"Adults,Analytical,Bandages,Braids,HairAntenna,Masochistic,Ponytail",Unknown,https://www.anime-planet.com/characters/satous-aunt,37517.0
11795,Chiho HIDAKA,Female,Brown,Sickly,Unknown,https://www.anime-planet.com/characters/chiho-hidaka,4063.0
7614,Colonel Silver,Male,Brown,"Adults,Military,Scars",Unknown,https://www.anime-planet.com/characters/colonel-silver,223.0
27910,Thatch,Male,Brown,"Adults,FacialHair,Pirates,Pompadours,Sailors,Scars","As commander of Whitebeard ’s Fourth Division fleet, Thatch is a powerful pirate. He was one of the first of the crew to befriend Ace when he arrived.",https://www.anime-planet.com/characters/thatch,21.0
32321,Dyne WOODWONDER,Male,Green,"Circlets,ClosedEyes,FacialHair,MagicUsers",Unknown,https://www.anime-planet.com/characters/dyne-woodwonder,29803.0
23934,Nao KADENA,Female,Black,"Flirts,Mischievous,Racers,Scantily-clad",Unknown,https://www.anime-planet.com/characters/nao-kadena,245.0
10361,Doppo KANNONZAKA,Male,Multicolored,"Salaryman,HairAntenna,EyeBags,Adults",Unknown,https://www.anime-planet.com/characters/doppo-kannonzaka,40803.0
33019,Mantle,Male,Black,"BuzzCut,FacialHair,SmallStature",Unknown,https://www.anime-planet.com/characters/mantle-dr-stone,38691.0
18076,Hinako KUJOU,Female,Red,"Gloves,Glasses,KansaiDialect,Ponytail,Scantily-clad,Teenagers,Dancers,Summoners",Unknown,https://www.anime-planet.com/characters/hinako-kujou,16512.0
21236,Miraku-run,Female,Pink,"Hats,MagicalGirl,Pigtails,RosyCheeks",Unknown,https://www.anime-planet.com/characters/miraku-run,10495.0
2247,Runo MISAKI,Female,Turquoise,"BattleGamers,HairAntenna,Pigtails,Tomboys","Partner to the earth based Haos Tigrerra, Runo hates the fact that people assume she is not a worthy opponent because she is a girl. Trying her hardest to prove them wrong, she is a headstrong and outgoing tomboy. Working hard in her family's restaurant, she becomes more than a little jealous of the male attention lavished on her friend, Alice.",https://www.anime-planet.com/characters/runo-misaki,2156.0
6059,Angela CARPENTER,Female,Black,"Actors,Bossy,Chokers,Dark-skinned,Models,Singers,Teenagers",Unknown,https://www.anime-planet.com/characters/angela-carpenter,37435.0
15098,Gramps,Male,Grey,"Elderly,FacialHair,Smokers,Balding",Unknown,https://www.anime-planet.com/characters/gramps-death-billiards,14353.0
3331,Arthur,Male,Brown,"Circlets,Hot-Headed,SwordFighters,Warriors","Arthur is the very stubborn and proud First Warrior of the Gael Tribe. Although not taking the title of Chief, he temporary took charge of the Tribe. He is a skilled hunter and swordsman who cares deeply for his Tribe and sister, Riannon. What he lacks in intelligence, he makes up for in spirit, bravery, and trust in his people.",https://www.anime-planet.com/characters/arthur,3594.0
5871,Juri KATOU,Female,Brown,"Children,ElementarySchoolStudents,Ponytail,Puppeteers",Unknown,https://www.anime-planet.com/characters/juri-katou-digimon-season-3-tamers,874.0
17218,Saki IWASAWA,Female,Blonde,"HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/saki-iwasawa,17082.0
35988,Misaki ETOU,Female,Black,"HairAntenna,HighSchoolStudents,Shy,Teenagers",Unknown,https://www.anime-planet.com/characters/misaki-etou,9330.0
23622,Koromo AMAE,Female,Blonde,"Teenagers,RosyCheeks,HighSchoolStudents,Headbands,BoardGamePlayers",Unknown,https://www.anime-planet.com/characters/koromo-amae,5671.0
29983,Prompto ARGENTUM,Male,Blonde,"Freckles,Gunslingers,Photographers",Unknown,https://www.anime-planet.com/characters/prompto-argentum,33080.0
9352,Hugue WATTEAU,Male,Blonde,"Adults,Scars,BlindingBangs",Unknown,https://www.anime-planet.com/characters/hugue-watteau,27.0
14073,Olivia SERVANT,Female,Blue,"MagicUsers,Stoic,Cursebearers,Braids,Barefoot",Unknown,https://www.anime-planet.com/characters/olivia-servant,45658.0
13673,Tadayoshi KISARAGI,Male,Black,"Ponytail,Adults,ShintoPriests",Unknown,https://www.anime-planet.com/characters/tadayoshi-kisaragi,10490.0
26518,Lan Jingyi,Male,Black,"HairBuns,Headbands,MartialArtists,Ponytail,Teenagers",Unknown,https://www.anime-planet.com/characters/lan-jingyi,37208.0
12787,Ohma TOKITA,Male,Black,"Adults,MartialArtists",Unknown,https://www.anime-planet.com/characters/ohma-tokita,36903.0
7856,Woop SLAP,Male,Black,"Adults,Dark-skinned,FacialHair,Glasses,Hats","As the mayor of Windmill village, Woop Slap is very protective of each and every villager. Though he can be strict, and disapproves of Luffy ’s choice to become a pirate, the old mayor cares deeply for those around him – especially the young Straw Hat.",https://www.anime-planet.com/characters/woop-slap,21.0
16213,Kadomon RISCH,Male,Green,"Bandanas,FacialHair,Merchants,Scars",Unknown,https://www.anime-planet.com/characters/kadomon-risch,33569.0
22126,Tae ANEGASAKI,Female,Brown,"Adults,Nurses",Unknown,https://www.anime-planet.com/characters/tae-anegasaki,24.0
19785,Susanna HOPKINS,Female,Blonde,"Cosplayers,Foreigners,Otaku,TransferStudents,UniversityStudents",Unknown,https://www.anime-planet.com/characters/susanna-hopkins,2508.0
17982,Chaka,Male,Blonde,"Adults,Gangsters,Piercings,FacialHair",Unknown,https://www.anime-planet.com/characters/chaka-black-lagoon-the-second-barrage,1519.0
36449,Miki HISAYA,Male,Purple,"Teenagers,Scars,MartialArtists,HighSchoolStudents",Unknown,https://www.anime-planet.com/characters/miki-hisaya,9513.0
9848,Adelheid VON SCHUGEL,Male,Grey,"Engineers,FacialHair,Monocles",Unknown,https://www.anime-planet.com/characters/adelheid-von-schugel,38472.0
39896,Wang,Male,Brown,"Superpowers,Piercings,Dreadlocks",Unknown,https://www.anime-planet.com/characters/wang-darwins-game,38656.0
3739,Hajime FUKURODA,Male,Blue,"Flirts,Perverted,Teachers,Moles",Unknown,https://www.anime-planet.com/characters/hajime-fukuroda,245.0
3564,Itou KASHITAROU,Male,Black,"Adults,SwordFighters",Unknown,https://www.anime-planet.com/characters/itou-kashitarou,32011.0
17943,Kirishima,Female,Brown,"ArtificialIntelligence(AI),Ponytail,HairRibbons",Unknown,https://www.anime-planet.com/characters/kirishima-aoki-hagane-no-arpeggio,18893.0
13066,Ganryuu HANAKIRI,Male,Brown,Military,Unknown,https://www.anime-planet.com/characters/ganryuu-hanakiri,8476.0
14877,Takaya KURISU,Male,Blonde,"Adults,Glasses",Unknown,https://www.anime-planet.com/characters/takaya-kurisu,22147.0
24264,Karen LO,Female,Black,"Adults,Bodyguards,DualWielders,Gunslingers,Ruthless,MilitaryVeterans",Unknown,https://www.anime-planet.com/characters/karen-lo,12413.0
28981,Raia,Male,Multicolored,"Tattoos,MagicUsers,Lazy,Elves,ElementalPowers,LightPowers",Unknown,https://www.anime-planet.com/characters/raia-black-clover,34572.0
11830,Gatchan,Male,Green,"Children,Twins,Wings",Unknown,https://www.anime-planet.com/characters/gatchan,223.0
8878,Akari NITTA,Female,Multicolored,"Adults,Exorcists",Unknown,https://www.anime-planet.com/characters/akari-nitta,38777.0
6093,Lady Une,Female,Brown,"Adults,Glasses,MechaPilots,Military,Nobility",Unknown,https://www.anime-planet.com/characters/lady-une,90.0
6284,Descartes,Male,Green,"Mohawks,Piercings,OversizedWeapons,Cyborgs,AbnormallyTall",Unknown,https://www.anime-planet.com/characters/descartes,6.0
4897,Sergei SMIRNOV,Male,Brown,"Adults,MechaPilots,Military,Scars","Sergei Smirnov is a high ranking Russian general in the Human Reform League. He is a seasoned officer and excels in piloting mobile suits. He has a son, Andrei, and oversees the tactical development of Soma Peries.",https://www.anime-planet.com/characters/sergei-smirnov,2581.0
25986,Gentoku RYUUBI,Female,Brown,"Glasses,HighSchoolStudents,Clumsy,Teenagers","Clumsy and uncoordinated, Gentoku would like nothing more than to be left alone with a good book. Unfortunately, her two protectors Chouhi and Kanu have other ideas. As the reincarnation of a great leader, those around Gentoku expect great things from her too, even if she is such a ditz, she can't swim!",https://www.anime-planet.com/characters/gentoku-ryuubi,1956.0
7531,Daiki NIWA,Male,Grey,"Elderly,FacialHair",Unknown,https://www.anime-planet.com/characters/daiki-niwa,61.0
1613,Koyomi YOIMACHI,Female,Turquoise,Teenagers,Unknown,https://www.anime-planet.com/characters/koyomi-yoimachi,2404.0
11345,Tetsuko MURATA,Female,Blue,"Blacksmiths,Headbands,Tomboys",Unknown,https://www.anime-planet.com/characters/tetsuko-murata,918.0
16378,Kirio YAMADA,Male,Black,"MartialArtists,Teenagers",Unknown,https://www.anime-planet.com/characters/kirio-yamada,25879.0
32710,Peter MORK,Male,Brown,"Armor,SwordFighters",Unknown,https://www.anime-planet.com/characters/peter-mork,29803.0
19865,Ticy PHENYL,Female,Black,StudentCouncil,Unknown,https://www.anime-planet.com/characters/ticy-phenyl,9367.0
10542,Midvalley The Hornfreak,Male,Black,"Adults,Musicians",Unknown,https://www.anime-planet.com/characters/midvalley-the-hornfreak,6.0
5661,Chikara DOUMEKI,Male,Brown,"Adults,Bodyguards,Gangsters,LGBT+,Stoic",Unknown,https://www.anime-planet.com/characters/chikara-doumeki,42913.0
4419,Saki NAGATSUKA,Female,Blue,"Athletes,BasketballPlayers,Children,ElementarySchoolStudents,Glasses,Pigtails",Unknown,https://www.anime-planet.com/characters/saki-nagatsuka,16051.0
9420,Zori,Male,Grey,"Adults,Bodyguards,FaceMarkings,Hats,Samurai",Unknown,https://www.anime-planet.com/characters/zori,20.0
36120,The Previous Lord,Male,Blonde,"Vampires,Nobility,Adults",Unknown,https://www.anime-planet.com/characters/the-previous-lord,41345.0
21526,Naga The Serpent,Female,Purple,"Capes,HairAntenna,BigEaters,BigEgo,HeavyDrinkers,MagicUsers,Scantily-clad,Travelers,Royalty",Unknown,https://www.anime-planet.com/characters/naga-the-serpent,1171.0
7647,Kantaro ICHINOMIYA,Male,Grey,"Exorcists,Scars,Teenagers,Writers","Kantaro is a young scholar whose main work is as an author of a novel. However, as side job, he works as an exorcist and solves various youkai-related problems. Since he was a young boy, he had always wanted to meet the oni-eating tengu, and named Haruka after releasing him from his imprisonment. As such he is very close to the handsome youkai, though he often appears jealous of his friend’s luck with the opposite sex.",https://www.anime-planet.com/characters/kantaro-ichinomiya,173.0
18650,Rachel ALUCARD,Unknown,Blonde,"Pigtails,SmallStature,Vampires",Unknown,https://www.anime-planet.com/characters/rachel-alucard,18767.0
6335,Ryo AKIYAMA,Male,Brown,"Bandanas,MonsterTamers",Unknown,https://www.anime-planet.com/characters/ryo-akiyama,1313.0
10628,Habolg,Male,Brown,"Overweight,Hats,Gloves,FacialHair,EpicEyebrows,BigNoses,Adults",Unknown,https://www.anime-planet.com/characters/habolg,34599.0
8822,Tsubone,Female,Purple,"AbnormallyTall,HugeBreasts,Monocles,Pigtails,Shapeshifters,Superpowers",Unknown,https://www.anime-planet.com/characters/tsubone,11061.0
